Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,2016,1000 USD,696118
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,2017,1000 USD,824489
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2015,2015,1000 USD,642710
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,2016,1000 USD,604724
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,2017,1000 USD,796134
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),463,"Other vegetables, fresh n.e.c.",2015,2015,1000 Int$,230563
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),463,"Other vegetables, fresh n.e.c.",2016,2016,1000 Int$,229916
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),463,"Other vegetables, fresh n.e.c.",2017,2017,1000 Int$,210640
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),463,"Other vegetables, fresh n.e.c.",2015,2015,1000 SLC,424525
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),463,"Other vegetables, fresh n.e.c.",2016,2016,1000 SLC,308794
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),463,"Other vegetables, fresh n.e.c.",2017,2017,1000 SLC,315520
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),463,"Other vegetables, fresh n.e.c.",2015,2015,1000 SLC,342259
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),463,"Other vegetables, fresh n.e.c.",2016,2016,1000 SLC,341298
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),463,"Other vegetables, fresh n.e.c.",2017,2017,1000 SLC,312684
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),463,"Other vegetables, fresh n.e.c.",2015,2015,1000 USD,424525
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),463,"Other vegetables, fresh n.e.c.",2016,2016,1000 USD,308794
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),463,"Other vegetables, fresh n.e.c.",2017,2017,1000 USD,315520
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),463,"Other vegetables, fresh n.e.c.",2015,2015,1000 USD,342259
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),463,"Other vegetables, fresh n.e.c.",2016,2016,1000 USD,341298
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),463,"Other vegetables, fresh n.e.c.",2017,2017,1000 USD,312684
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),600,Papayas,2015,2015,1000 Int$,4362
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),600,Papayas,2016,2016,1000 Int$,3146
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),600,Papayas,2017,2017,1000 Int$,4075
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),600,Papayas,2015,2015,1000 SLC,11483
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),600,Papayas,2016,2016,1000 SLC,9725
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),600,Papayas,2017,2017,1000 SLC,10797
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),600,Papayas,2015,2015,1000 SLC,12706
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),600,Papayas,2016,2016,1000 SLC,9163
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),600,Papayas,2017,2017,1000 SLC,11869
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),600,Papayas,2015,2015,1000 USD,11483
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),600,Papayas,2016,2016,1000 USD,9725
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),600,Papayas,2017,2017,1000 USD,10797
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),600,Papayas,2015,2015,1000 USD,12706
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),600,Papayas,2016,2016,1000 USD,9163
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),600,Papayas,2017,2017,1000 USD,11869
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),534,Peaches and nectarines,2015,2015,1000 Int$,566130
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),534,Peaches and nectarines,2016,2016,1000 Int$,522167
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),534,Peaches and nectarines,2017,2017,1000 Int$,466438
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),534,Peaches and nectarines,2015,2015,1000 SLC,750580
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),534,Peaches and nectarines,2016,2016,1000 SLC,770166
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),534,Peaches and nectarines,2017,2017,1000 SLC,1137540
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),534,Peaches and nectarines,2015,2015,1000 SLC,784599
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),534,Peaches and nectarines,2016,2016,1000 SLC,723671
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),534,Peaches and nectarines,2017,2017,1000 SLC,646436
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),534,Peaches and nectarines,2015,2015,1000 USD,750580
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),534,Peaches and nectarines,2016,2016,1000 USD,770166
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),534,Peaches and nectarines,2017,2017,1000 USD,1137540
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),534,Peaches and nectarines,2015,2015,1000 USD,784599
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),534,Peaches and nectarines,2016,2016,1000 USD,723671
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),534,Peaches and nectarines,2017,2017,1000 USD,646436
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),521,Pears,2015,2015,1000 Int$,324141
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),521,Pears,2016,2016,1000 Int$,297018
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),521,Pears,2017,2017,1000 Int$,291330
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),521,Pears,2015,2015,1000 SLC,504666
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),521,Pears,2016,2016,1000 SLC,485627
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),521,Pears,2017,2017,1000 SLC,645269
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),521,Pears,2015,2015,1000 SLC,498711
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),521,Pears,2016,2016,1000 SLC,456981
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),521,Pears,2017,2017,1000 SLC,448230
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),521,Pears,2015,2015,1000 USD,504666
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),521,Pears,2016,2016,1000 USD,485627
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),521,Pears,2017,2017,1000 USD,645269
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),521,Pears,2015,2015,1000 USD,498711
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),521,Pears,2016,2016,1000 USD,456981
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),521,Pears,2017,2017,1000 USD,448230
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),187,"Peas, dry",2015,2015,1000 Int$,281466
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),187,"Peas, dry",2016,2016,1000 Int$,427394
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),187,"Peas, dry",2017,2017,1000 Int$,218534
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),187,"Peas, dry",2015,2015,1000 SLC,233863
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),187,"Peas, dry",2016,2016,1000 SLC,306000
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),187,"Peas, dry",2017,2017,1000 SLC,167409
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),187,"Peas, dry",2015,2015,1000 SLC,218383
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),187,"Peas, dry",2016,2016,1000 SLC,331605
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),187,"Peas, dry",2017,2017,1000 SLC,169555
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),187,"Peas, dry",2015,2015,1000 USD,233863
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),187,"Peas, dry",2016,2016,1000 USD,306000
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),187,"Peas, dry",2017,2017,1000 USD,167409
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),187,"Peas, dry",2015,2015,1000 USD,218383
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),187,"Peas, dry",2016,2016,1000 USD,331605
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),187,"Peas, dry",2017,2017,1000 USD,169555
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),417,"Peas, green",2015,2015,1000 Int$,227410
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),417,"Peas, green",2016,2016,1000 Int$,173425
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),417,"Peas, green",2017,2017,1000 Int$,148364
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),417,"Peas, green",2015,2015,1000 SLC,131718
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),417,"Peas, green",2016,2016,1000 SLC,79961
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),417,"Peas, green",2017,2017,1000 SLC,76197
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),417,"Peas, green",2015,2015,1000 SLC,129231
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),417,"Peas, green",2016,2016,1000 SLC,98553
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),417,"Peas, green",2017,2017,1000 SLC,84311
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),417,"Peas, green",2015,2015,1000 USD,131718
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),417,"Peas, green",2016,2016,1000 USD,79961
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),417,"Peas, green",2017,2017,1000 USD,76197
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),417,"Peas, green",2015,2015,1000 USD,129231
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),417,"Peas, green",2016,2016,1000 USD,98553
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),417,"Peas, green",2017,2017,1000 USD,84311
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),574,Pineapples,2015,2015,1000 Int$,65672
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),574,Pineapples,2016,2016,1000 Int$,68656
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),574,Pineapples,2017,2017,1000 Int$,68361
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),574,Pineapples,2015,2015,1000 SLC,107220
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),574,Pineapples,2016,2016,1000 SLC,112092
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),574,Pineapples,2017,2017,1000 SLC,111610
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),574,Pineapples,2015,2015,1000 USD,107220
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),574,Pineapples,2016,2016,1000 USD,112092
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),574,Pineapples,2017,2017,1000 USD,111610
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),223,"Pistachios, in shell",2015,2015,1000 Int$,763926
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),223,"Pistachios, in shell",2016,2016,1000 Int$,2536519
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),223,"Pistachios, in shell",2017,2017,1000 Int$,1698452
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),223,"Pistachios, in shell",2015,2015,1000 SLC,888275
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),223,"Pistachios, in shell",2016,2016,1000 SLC,1506217
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),223,"Pistachios, in shell",2017,2017,1000 SLC,1014553
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),223,"Pistachios, in shell",2015,2015,1000 SLC,768622
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),223,"Pistachios, in shell",2016,2016,1000 SLC,2552110
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),223,"Pistachios, in shell",2017,2017,1000 SLC,1708892
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),223,"Pistachios, in shell",2015,2015,1000 USD,888275
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),223,"Pistachios, in shell",2016,2016,1000 USD,1506217
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),223,"Pistachios, in shell",2017,2017,1000 USD,1014553
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),223,"Pistachios, in shell",2015,2015,1000 USD,768622
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),223,"Pistachios, in shell",2016,2016,1000 USD,2552110
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),223,"Pistachios, in shell",2017,2017,1000 USD,1708892
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),536,Plums and sloes,2015,2015,1000 Int$,269595
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),536,Plums and sloes,2016,2016,1000 Int$,149329
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),536,Plums and sloes,2017,2017,1000 Int$,249481
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),536,Plums and sloes,2015,2015,1000 SLC,478148
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),536,Plums and sloes,2016,2016,1000 SLC,205858
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),536,Plums and sloes,2017,2017,1000 SLC,324214
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),536,Plums and sloes,2015,2015,1000 SLC,429029
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),536,Plums and sloes,2016,2016,1000 SLC,237640
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),536,Plums and sloes,2017,2017,1000 SLC,397021
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),536,Plums and sloes,2015,2015,1000 USD,478148
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),536,Plums and sloes,2016,2016,1000 USD,205858
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),536,Plums and sloes,2017,2017,1000 USD,324214
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),536,Plums and sloes,2015,2015,1000 USD,429029
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),536,Plums and sloes,2016,2016,1000 USD,237640
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),536,Plums and sloes,2017,2017,1000 USD,397021
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),507,Pomelos and grapefruits,2015,2015,1000 Int$,332984
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),507,Pomelos and grapefruits,2016,2016,1000 Int$,293831
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),507,Pomelos and grapefruits,2017,2017,1000 Int$,255408
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),507,Pomelos and grapefruits,2015,2015,1000 SLC,169236
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),507,Pomelos and grapefruits,2016,2016,1000 SLC,213442
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),507,Pomelos and grapefruits,2017,2017,1000 SLC,257083
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),507,Pomelos and grapefruits,2015,2015,1000 SLC,192076
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),507,Pomelos and grapefruits,2016,2016,1000 SLC,169491
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),507,Pomelos and grapefruits,2017,2017,1000 SLC,147327
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),507,Pomelos and grapefruits,2015,2015,1000 USD,169236
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),507,Pomelos and grapefruits,2016,2016,1000 USD,213442
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),507,Pomelos and grapefruits,2017,2017,1000 USD,257083
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),507,Pomelos and grapefruits,2015,2015,1000 USD,192076
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),507,Pomelos and grapefruits,2016,2016,1000 USD,169491
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),507,Pomelos and grapefruits,2017,2017,1000 USD,147327
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),116,Potatoes,2015,2015,1000 Int$,5008565
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),116,Potatoes,2016,2016,1000 Int$,5112086
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),116,Potatoes,2017,2017,1000 Int$,5118861
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),116,Potatoes,2015,2015,1000 SLC,3862455
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),116,Potatoes,2016,2016,1000 SLC,4085272
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),116,Potatoes,2017,2017,1000 SLC,4131593
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2015,2015,1000 SLC,3929164
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2016,2016,1000 SLC,4010375
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),116,Potatoes,2017,2017,1000 SLC,4015690
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),116,Potatoes,2015,2015,1000 USD,3862455
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),116,Potatoes,2016,2016,1000 USD,4085272
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),116,Potatoes,2017,2017,1000 USD,4131593
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2015,2015,1000 USD,3929164
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2016,2016,1000 USD,4010375
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),116,Potatoes,2017,2017,1000 USD,4015690
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),394,"Pumpkins, squash and gourds",2015,2015,1000 Int$,176435
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),394,"Pumpkins, squash and gourds",2016,2016,1000 Int$,223662
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),394,"Pumpkins, squash and gourds",2017,2017,1000 Int$,207241
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),394,"Pumpkins, squash and gourds",2015,2015,1000 SLC,392832
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),394,"Pumpkins, squash and gourds",2016,2016,1000 SLC,232236
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),394,"Pumpkins, squash and gourds",2017,2017,1000 SLC,471531
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),394,"Pumpkins, squash and gourds",2015,2015,1000 SLC,332995
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),394,"Pumpkins, squash and gourds",2016,2016,1000 SLC,422130
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),394,"Pumpkins, squash and gourds",2017,2017,1000 SLC,391138
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),394,"Pumpkins, squash and gourds",2015,2015,1000 USD,392832
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),394,"Pumpkins, squash and gourds",2016,2016,1000 USD,232236
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),394,"Pumpkins, squash and gourds",2017,2017,1000 USD,471531
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),394,"Pumpkins, squash and gourds",2015,2015,1000 USD,332995
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),394,"Pumpkins, squash and gourds",2016,2016,1000 USD,422130
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),394,"Pumpkins, squash and gourds",2017,2017,1000 USD,391138
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),270,Rape or colza seed,2015,2015,1000 Int$,614054
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),270,Rape or colza seed,2016,2016,1000 Int$,660775
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),270,Rape or colza seed,2017,2017,1000 Int$,655519
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),270,Rape or colza seed,2015,2015,1000 SLC,1243312
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),270,Rape or colza seed,2016,2016,1000 SLC,781386
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),270,Rape or colza seed,2017,2017,1000 SLC,589742
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),270,Rape or colza seed,2015,2015,1000 SLC,991254
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),270,Rape or colza seed,2016,2016,1000 SLC,1066676
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),270,Rape or colza seed,2017,2017,1000 SLC,1058190
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),270,Rape or colza seed,2015,2015,1000 USD,1243312
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),270,Rape or colza seed,2016,2016,1000 USD,781386
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),270,Rape or colza seed,2017,2017,1000 USD,589742
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),270,Rape or colza seed,2015,2015,1000 USD,991254
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),270,Rape or colza seed,2016,2016,1000 USD,1066676
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),270,Rape or colza seed,2017,2017,1000 USD,1058190
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),547,Raspberries,2015,2015,1000 Int$,379491
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),547,Raspberries,2016,2016,1000 Int$,372753
